#Digilent WaveForms Logger
#Device Name: Discovery
#Serial Number: SN:210244449844
#Date Time: 2017-02-05 17:38::12.670

Time (s),C1 DC (V),C2 DC (V),Sense-Power (W),Current (A),Battery Power (W)
13038,0.17422887766170919,12.599854627130757,0.0027596092555689845,0.0158389888783372,0.19956895730778956
13039,0.17292580746823405,12.59966154547757,0.0027184849898673411,0.01572052795165764,0.19807333150710604
13040,0.17400667534186617,12.599626635625109,0.0027525748239572382,0.015818788667442379,0.19931083103763161
13041,0.17569343209924335,12.599633962384228,0.0028061983711646756,0.015972130190840303,0.20124299400413398
13042,0.17600864934365804,12.600163643973142,0.0028162767857980702,0.016000786303968912,0.20161252586225248
13043,0.17487869025983999,12.600000731328262,0.0027802323915451866,0.015898062750894545,0.20031560228797385
13044,0.17393389977586565,12.600312334085613,0.0027502728628400796,0.015812172706896877,0.19923831478740464
13045,0.17432361508489586,12.600359311541775,0.0027626111614788115,0.015847601371354169,0.19968547150514471
13046,0.17575888704616935,12.600496365036497,0.0028082896705189197,0.01597808064056085,0.201331747031647
13047,0.1758549163433166,12.600667466411815,0.002811359236555898,0.015986810576665147,0.20144448392507283
13048,0.17542687544036023,12.600117528489307,0.0027976898751606969,0.015947897767305475,0.20094538620038119
13049,0.17373667368578105,12.600167091860088,0.0027440392530363243,0.01579424306234373,0.19901010167498301
13050,0.17351705511385085,12.600094686239773,0.0027371062195802867,0.015774277737622803,0.19875739310109142
13051,0.17582994011356115,12.600190796080758,0.0028105607127580454,0.01598454001032374,0.20140825391766581
13052,0.17579721264010148,12.600610576282079,0.0028095145429117324,0.015981564785463771,0.20137747426125205
13053,0.17582907886425234,12.600044260897478,0.0028105331794774061,0.015984461714932032,0.20140492509476482
13054,0.17403940281532174,12.599626204639247,0.0027536103393012564,0.015821763892301974,0.19934831094106303
13055,0.17460438235725381,12.599591294786832,0.0027715173034870986,0.015873125668841255,0.19999489599818968
13056,0.17669420378781878,12.599593018730104,0.0028382583320192031,0.016063109435256254,0.20238864149955235
13057,0.17698444480246925,12.599626635625127,0.0028475903365489347,0.016089494982042658,0.20272162952950151
13058,0.17710243595678696,12.600016677804007,0.0028513884383479845,0.016100221450616996,0.20286305879411196
13059,0.17520251999725756,12.60020027776908,0.0027905384557626758,0.015927501817932507,0.20068971283048065
13060,0.17493983896027004,12.599984353866642,0.0027821770232222924,0.015903621723660912,0.20038538488794114
13061,0.17648362833355663,12.600054604557418,0.0028314973699797232,0.016043966212141512,0.20215485034665728
13062,0.1770981297102949,12.60006667216069,0.0028512497769894942,0.016099829973663174,0.20285893107860706
13063,0.1772867433073517,12.60000116231409,0.0028573263047751642,0.0161169766643047,0.2030739247032283
13064,0.17560989091695553,12.600310610142204,0.0028035303443513654,0.015964535537905049,0.20115810652425725
13065,0.17559008218305505,12.599776187709351,0.0028028979055501843,0.015962734743914096,0.20112688511708957
13066,0.17680788869564715,12.600012367945663,0.0028419117731829408,0.016073444426877012,0.20252559857413763
13067,0.17760454429968547,12.599980044008188,0.0028675794687180855,0.016145867663607771,0.20343761035465502
13068,0.1776002380531651,12.599966252461604,0.0028674404142309926,0.016145476186651374,0.20343245508172975
13069,0.17560816841835247,12.60031492000042,0.0028034753468407681,0.015964378947122951,0.20115620223597394
13070,0.17573993956154219,12.600220965089358,0.0028076842142813179,0.015976358141958382,0.20130564280608002
13071,0.17739784446731066,12.600028745407409,0.0028609086565134678,0.016127076769755513,0.20320163087831153
13072,0.17881158519601223,12.600226567904842,0.0029066893636646124,0.01625559865418293,0.20482422603963393
13073,0.17857344976407338,12.600113649616366,0.002898952450967458,0.016233949978552126,0.20454961471194394
13074,0.17669205066453064,12.600450680537971,0.002838189160730642,0.016062913696775514,0.20239995182195772
13075,0.17678118996729097,12.600526103059131,0.0028410535569319477,0.016071017269753726,0.20250327261024592
13076,0.17753607498023261,12.601407469087922,0.0028653689017624339,0.016139643180021146,0.20338222011713245
13077,0.17827072063455121,12.601405314159033,0.0028891318032329277,0.016206429148595564,0.20422378239665398
13078,0.17846751609996245,12.601168271950199,0.002895514027535487,0.016224319645451131,0.20444538195023709
13079,0.17671229002312136,12.601210508561659,0.0028388394041105234,0.016064753638465577,0.20243534236648661
13080,0.17612793237195395,12.602176347814069,0.0028200953237835988,0.016011630215632178,0.20178138759338493
13081,0.17757310870020623,12.601653992984767,0.0028665644484959325,0.01614300988183693,0.20342862493624292
13082,0.17880512582625871,12.601768635216214,0.0029064793656131101,0.016255011438750792,0.20484189331393052
13083,0.17891579636149288,12.60189275913595,0.0029100783806970173,0.016265072396499353,0.20497069806026721
13084,0.17793095778502374,12.601830266190355,0.0028781296125723545,0.016175541616820339,0.20384142991886822
13085,0.17699607166805489,12.601016564937384,0.0028479644896293841,0.016090551969823171,0.20275731191072763
13086,0.17807952328960069,12.601252314187898,0.0028829378740955853,0.01618904757178188,0.20400227317841441
13087,0.1795759439512796,12.602031105588559,0.0029315926950902824,0.01632508581375269,0.20572923922631389
13088,0.1794036940909082,12.602508206905704,0.002925971404860379,0.016309426735537109,0.20553968428453373
13089,0.17881158519600149,12.60175699859863,0.0029066893636642637,0.016255598654181955,0.20484910410674792
13090,0.17808770515794484,12.601704849312439,0.0028832027934930084,0.016189791377994985,0.20401897251743611
13091,0.17836890305496564,12.601722519732107,0.0028923150524574298,0.016215354823178693,0.20434140204069759
13092,0.18031317335353408,12.602680601238921,0.0029557127713474214,0.0163921066685031,0.20658448472458318
13093,0.17966938950048683,12.602515964650742,0.0029346445021343317,0.01633358086368062,0.20584421359444888
13094,0.1789911556754063,12.601943615464176,0.0029125303463652303,0.016271923243218755,0.20505785922620373
13095,0.17814196386394768,12.601120001537351,0.0028849599353912765,0.016194723987631606,0.20407166035992139
13096,0.17858895225154106,12.601567364831784,0.002899455806027565,0.01623535929559464,0.20459097385568378
13097,0.17988986932175177,12.601131207168747,0.0029418513713269936,0.016353624483795615,0.20607416783307581
13098,0.18018915345406314,12.601949218279943,0.0029516482747719923,0.016380832132187557,0.20643041468299597
13099,0.17986446246732762,12.601807854926719,0.002941020441696428,0.016351314769757055,0.20605612690390374
13100,0.1786040241143014,12.601948787294402,0.0028999452208929052,0.01623672946493649,0.20461443319028369
13101,0.17888048514015814,12.601672525375161,0.0029089298149071216,0.016261862285468921,0.20492666317422825
13102,0.18112403957107354,12.601815181686128,0.0029823561555039832,0.016465821779188504,0.20749924287591578
13103,0.181588683569332,12.602679308281342,0.0029976772727675445,0.016508062142666546,0.20804581318520621
13104,0.1810508333804228,12.602656897018107,0.0029799458425223287,0.016459166670947527,0.20742923036478744
13105,0.17894723196102569,12.601657871857249,0.0029111010751375578,0.016267930178275061,0.20500289038988403
13106,0.17881933643973141,12.601162669134544,0.0029069413713405322,0.016256303312702856,0.20484832244215945
13107,0.1805513087854573,12.602295299903973,0.0029635250094674141,0.016413755344132482,0.20685099182713451
13108,0.18050523194779369,12.60239701256063,0.0029620126145933454,0.016409566540708517,0.20679987235003991
13109,0.18083207605778562,12.601911291526569,0.0029727490664880692,0.016439279641616875,0.20716634374025453
13110,0.17915996053854097,12.60212118162752,0.0029180264963792322,0.016287269139867361,0.20525413941839069
13111,0.1793369472700504,12.602638364627381,0.0029237946051037123,0.016303358842731853,0.20546533562369954
13112,0.18163605228092014,12.60274137024143,0.0029992414080179234,0.016512368389174557,0.20810110821891706
13113,0.182377587929685,12.60247674493994,0.0030237804162772716,0.016579780720880455,0.20894630097109948
13114,0.18164810977115092,12.602628020967261,0.0029996396166756451,0.016513464524650082,0.20811305074160397
13115,0.17908976872045307,12.602963758931384,0.0029157404782132151,0.016280888065495734,0.2051874422526612
13116,0.17923488922778638,12.602499587189168,0.0029204677742269867,0.016294080838889672,0.20534614704573401
13117,0.18131911253788915,12.60264741532982,0.0029887836883207008,0.016483555685262649,0.20773644045232051
13118,0.18179925902359348,12.60288402655217,0.0030046336892297853,0.016527205365781224,0.2082904525079515
13119,0.18232332922368377,12.602826705436478,0.0030219814890188892,0.016574848111243979,0.208889938414939
13120,0.18078341547225482,12.602819809662986,0.0029711493918012639,0.016434855952023167,0.20712552816111518
13121,0.18030714460839128,12.60293445189477,0.002955515126984666,0.016391558600762843,0.20658173860980608
13122,0.18176351717756203,12.602684480111614,0.0030034523797052627,0.016523956107051093,0.20824620518037837
13123,0.18263079522438561,12.602778004037171,0.0030321824876628611,0.016602799565853237,0.20924139717397308
13124,0.18301577366225641,12.602892215283061,0.0030449794008358426,0.016637797605659674,0.20968436992382344
13125,0.18147672116012839,12.602688789969836,0.0029939818475482717,0.016497883741829852,0.2079176944913847
13126,0.18120801137797254,12.602980998364711,0.0029851221261417661,0.016473455579815686,0.20761464764982221
13127,0.18287539002605246,12.603137446222176,0.0030403098433800734,0.016625035456913861,0.2095276069118025
13128,0.18357171008648879,12.603040043423928,0.00306350661309799,0.016688337280589889,0.21032378300543877
13129,0.1836522368962164,12.603042629338834,0.0030661949197258172,0.016695657899656036,0.2104160882342227
13130,0.18222729992656414,12.602759040660871,0.0030187989853205422,0.016566118175142194,0.20877879560042967
13131,0.18153485548797302,12.60289135331131,0.0029959003415490223,0.016503168680724819,0.20798764186854485
13132,0.18281768632283851,12.602923677248995,0.0030383914938577976,0.016619789665712592,0.20945794068890738
13133,0.18393257354389794,12.603169770159649,0.0030755628736801295,0.016721143049445268,0.21073940460328372
13134,0.18374008432499142,12.602976688506454,0.0030691289625231779,0.016703644029544676,0.21051563631746151
13135,0.18250376095240753,12.603045646239721,0.0030279657056157742,0.01659125099567341,0.20910029362669222
13136,0.1821734718451892,12.602996082868895,0.0030170158040118129,0.016561224713199017,0.20872105018795875
13137,0.18256577090209222,12.603054696942243,0.0030300237004613835,0.016596888263826565,0.20917149058804496
13138,0.18374008432496658,12.603139601151359,0.0030691289625223482,0.016703644029542417,0.21051835755226148
13139,0.18332367028761462,12.603453358838234,0.003055233462520185,0.016665788207964966,0.21004648436736267
13140,0.18255414403655545,12.603458099682205,0.003029637773174494,0.016595831276050497,0.20916486411709789
13141,0.18186557521982971,12.603217609587311,0.0030068261318217759,0.016533234110893611,0.20837194728984396
13142,0.1827397432610374,12.603155116641448,0.0030358012515554421,0.01661270393282158,0.20937248457218979
13143,0.18382663987978409,12.603240882822272,0.0030720212299538028,0.01671151271634401,0.21061922028043109
13144,0.18408544529496856,12.60371582921081,0.003080677379040624,0.016735040481360777,0.21092369461741053
13145,0.18369056249014204,12.603608944723993,0.0030674747952677069,0.016699142044558368,0.21046945604201237
13146,0.18281165757775381,12.603913220722596,0.0030381911042114463,0.016619241597977619,0.20946747889513304
13147,0.18390587481553622,12.603974851696654,0.0030746700719697889,0.016718715892321476,0.21072227465948104
13148,0.185706316480728,12.603773150326672,0.0031351669073491186,0.016882392407338909,0.21278184413689702
13149,0.18541435296747441,12.603668420768999,0.0031253165714861075,0.016855850269770403,0.21244554775031582
13150,0.18390199919370676,12.6038942573459,0.0030745404824947379,0.016718363563064251,0.21071648650472644
13151,0.18268074768389386,12.604443333297592,0.0030338414158496809,0.016607340698535807,0.20932628475146142
13152,0.18406348343774609,12.604015795351158,0.0030799423577488575,0.016733043948886007,0.21090355023606436
13153,0.18562923466822617,12.60368178132997,0.0031325647966828529,0.016875384969838744,0.21269198209728615
13154,0.18549487977718046,12.603995970002611,0.0031280318566864209,0.016863170888834586,0.2125433379243365
13155,0.18451348619790897,12.603952440433316,0.0030950205989914493,0.016773953290718999,0.21141810951427215
13156,0.18353984386234071,12.603859347493369,0.0030624431168193096,0.016685440351121881,0.21030094333653057
13157,0.18411128277399053,12.603436119404739,0.003081542222244027,0.016737389343090048,0.21094861739124104
13158,0.18628507601146671,12.604092941815194,0.0031547390495089023,0.016935006910133336,0.21345040106560315
13159,0.18602196434981544,12.604278265723272,0.0031458337473240006,0.016911087668165039,0.21315205474559343
13160,0.18536870675449613,12.605062228954676,0.0031237779494394892,0.016851700614045104,0.21241673490375224
13161,0.18321988974676423,12.604476519206703,0.0030517752726196765,0.016656353613342202,0.20994461801497552
13162,0.183843434241167,12.604510136101965,0.0030725825739623906,0.016713039476469727,0.21065967548623493
13163,0.18585875760712708,12.604754505069593,0.0031403161617513473,0.016896250691557008,0.2129730920231884
13164,0.18576746518115994,12.605229020472557,0.0031372319199848607,0.016887951380105449,0.21287649483283477
13165,0.1856977039877391,12.605393226074961,0.0031348761151198164,0.016881609453430826,0.21279932544951999
13166,0.18524511747969752,12.605019992343047,0.0031196139590969939,0.016840465225427047,0.21227440084686577
13167,0.18508320261094868,12.60478208816269,0.0031141628989750439,0.016825745691904426,0.21208485791729748
13168,0.18664378634561929,12.60493896700649,0.0031669002710390166,0.016967616940510844,0.21387577595068458
13169,0.1867604856260221,12.604748902253911,0.0031708617264788737,0.016978225966002011,0.2140062751071827
13170,0.18655163267037664,12.604154141803622,0.0031637737865439215,0.016959239333670603,0.21375686668932323
13171,0.1851986100174067,12.605063952897863,0.0031180477411254085,0.0168362372743097,0.21222184756883655
13172,0.18503023577889705,12.60450194737127,0.0031123807411267482,0.016820930525354275,0.2120194515634248
13173,0.18683842868780315,12.605072141628579,0.0031735089485933911,0.016985311698891194,0.21410107931257141
13174,0.18686383554222488,12.60509110500556,0.0031743720939592423,0.016987621412929536,0.21413051556732005
13175,0.18619076921296299,12.604531254407719,0.0031515456854649859,0.016926433564814818,0.21334976089336424
13176,0.18453846242766103,12.604854493782605,0.0030958585559241148,0.016776223857060093,0.21146186067336686
13177,0.18527698370383147,12.604570474118852,0.0031206873354899852,0.016843362154893769,0.21230334530246486
13178,0.18696589358445434,12.60372143202664,0.0031778404876212276,0.016996899416768577,0.21422418545712721
13179,0.18741891071717384,12.603814955952345,0.0031932589176738163,0.017038082792470349,0.21474484272049207
13180,0.18699474543610059,12.605271688069887,0.0031788213473374601,0.01699952231237278,0.21428359731486496
13181,0.18559779906874568,12.605490197887564,0.0031315039108329541,0.016872527188067789,0.21268647608277993
13182,0.1856860771221415,12.604369203734125,0.003134483567000898,0.016880552465649228,0.21276871564004726
13183,0.18728369457678493,12.605191955690765,0.0031886529322118604,0.017025790416071357,0.21461335639193957
13184,0.18775738169274098,12.604915693771254,0.003204803125464875,0.01706885288115827,0.21515145155638457
13185,0.18733321641166803,12.60518505991703,0.0031903394519218957,0.017030292401060729,0.21466998733986922
13186,0.18588588696016503,12.606161242830087,0.0031412329973606597,0.01689871699637864,0.21302795125330246
13187,0.1859909593749475,12.605554845762398,0.0031447851790193976,0.016908269034086137,0.21313811265607879
13188,0.18719283277545545,12.605668195036548,0.0031855596947726935,0.017017530252314131,0.21451733985966853
13189,0.1880084358641865,12.605582428855868,0.003213379268736175,0.017091675987653317,0.21545053050966043
13190,0.18734914952374832,12.60598195272347,0.0031908821661156186,0.0170317408657953,0.21470181797767837
13191,0.18550952101532539,12.6053583162224,0.0031285256715759503,0.016864501910484126,0.21258308940626963
13192,0.1856511965254258,12.605800938673095,0.0031333060701202067,0.016877381502311436,0.21275291158418144
13193,0.1869163717496094,12.605772062622792,0.0031761572752761979,0.016992397431782671,0.2142022888225493
13194,0.18855662104471885,12.604829927590448,0.0032321453945274286,0.01714151100406535,0.21606583090816392
13195,0.18860097538376192,12.605311769752227,0.0032336661741551244,0.017145543216705628,0.21612491770833489
13196,0.18695814234077499,12.605798352758338,0.0031775769988648616,0.016996194758252273,0.21425060388673636
13197,0.18664464759494448,12.605517349994908,0.0031669294978037281,0.016967695235904044,0.21388657668561437
13198,0.18817724072731101,12.605898772457481,0.0032191521752494871,0.017107021884301001,0.21564938617171325
13199,0.18879949334779736,12.605802662616776,0.0032404771534895434,0.017163590304345215,0.21636083235857839
13200,0.18893255636491596,12.605293237361446,0.0032450464413256498,0.017175686942265088,0.21650457046037139
13201,0.18749599252967161,12.605244535962415,0.0031958861104260609,0.017045090229970146,0.21485753048631751
13202,0.18650770895597424,12.60506696979879,0.0031622841363642172,0.016955246268724931,0.21372201470670882
13203,0.18782714288616423,12.60579705980077,0.0032071850549799594,0.017075194807833111,0.21524644050410799
13204,0.18889939826679358,12.606048755527606,0.0032439075150506092,0.017172672569708506,0.216479547676457
13205,0.18878399086037734,12.605922045692553,0.0032399450186519126,0.01716218098730703,0.21634511566005929
13206,0.18703651602722968,12.605766459806393,0.0031802416661458315,0.017003319638839061,0.2143398764086448
13207,0.18671440878838347,12.606473707559378,0.0031692973135632337,0.016974037162580315,0.21398275320120452
13208,0.18834260059324012,12.606281918863502,0.0032248122907477068,0.017122054599385466,0.21584544731002664
13209,0.18881887145708282,12.606325017446846,0.0032411423834842147,0.017165351950643892,0.21639200572868214
13210,0.18943078908594876,12.606222442818547,0.0032621839867022911,0.017220980825995342,0.21709151497601037
13211,0.18789690407961482,12.606339239979302,0.0032095678693367245,0.017081536734510436,0.21533564681540687
13212,0.18688708927337547,12.606262524500895,0.0031751621942795101,0.016989735388488678,0.21417706452909149
13213,0.18808939329854071,12.606559904726087,0.0032161472610375578,0.017099035754412791,0.21556001855105808
13214,0.18925466360374224,12.606399147010237,0.0032561206996150577,0.017204969418522023,0.21689271180199324
13215,0.18931667355347975,12.606222873804169,0.0032582548077595293,0.017210606686679977,0.21696074368567214
13216,0.1881264270185217,12.606471121644413,0.0032174138675231971,0.017102402456229245,0.21560094267519447
13217,0.18716828717037717,12.606262093515078,0.0031847243383902528,0.017015298833670651,0.21449931669673364
13218,0.18831719373883821,12.606144865368442,0.0032239423143337388,0.017119744885348929,0.21581398408285904
13219,0.19005691732827051,12.606444400522721,0.0032837847113022776,0.017277901575297318,0.21781290556668956
13220,0.18995442866135268,12.606650411751033,0.0032802440880055381,0.017268584423759333,0.21769900693614311
13221,0.18830944249512022,12.606731437087616,0.0032236769211657261,0.01711904022682911,0.21581514260033405
13222,0.18736465201116786,12.606792206089997,0.0031914102566605483,0.017033150182833443,0.21473338497010505
13223,0.18815743199337651,12.606744797648405,0.0032184744740311006,0.017105221090306957,0.21564115699285297
13224,0.1899307443055758,12.606606882181913,0.0032794261484063651,0.017266431300506892,0.21767111166369135
13225,0.19022529156673704,12.606868921568326,0.0032896055956045558,0.017293208324248823,0.21801321057717915
13226,0.18900748505413645,12.606801687778326,0.0032476208551354192,0.01718249864128513,0.21661635287120218
13227,0.18815958511662395,12.606914175080563,0.0032185481337509143,0.017105416828783995,0.21564652188945857
13228,0.18854068793263376,12.606612054011876,0.0032315991823737081,0.017140062539330342,0.21607811901483931
13229,0.19045912075216578,12.606806859608264,0.0032976978797898239,0.017314465522924163,0.21828012272485112
13230,0.19028256464529938,12.606652135694299,0.0032915867643629583,0.017298414967754489,0.21807509999736838
13231,0.18975763319590522,12.606619811756843,0.0032734508505556097,0.017250693926900474,0.21747293982541696
13232,0.18876805774826677,12.60671247371099,0.0032393981478229983,0.017160732522569708,0.21634042075029739
13233,0.18903289190855799,12.606901676491537,0.0032484940203011429,0.017184808355323454,0.21664718926491303
13234,0.19071189742221115,12.606715490611819,0.0033064570743981808,0.017337445220201014,0.21856823922514196
13235,0.19036223020570012,12.606582315989421,0.0032943435171716331,0.017305657291427284,0.21816519317668057
13236,0.18850882170846947,12.60628665970755,0.0032305068965377756,0.017137165609860863,0.21603602221278798
13237,0.18752441375662882,12.606752124407524,0.0031968550686152109,0.017047673977875346,0.21491580013678691
13238,0.18860915725212005,12.606914606066724,0.0032339467453959044,0.017146287022920006,0.21616177630906253
13239,0.19061500687577249,12.607186989112236,0.0033030982587500717,0.01732863698870659,0.21846536678307074
13240,0.19032261273783513,12.606935293386586,0.0032929724472141788,0.017302055703439557,0.21812589669583282
13241,0.18996648615156259,12.606985718729108,0.0032806605327974385,0.017269680559232961,0.21771861617726368
13242,0.18875470838409195,12.606799963835009,0.0032389399942875994,0.01715951894400836,0.21632662280275072
13243,0.18879475647663968,12.606798670877641,0.0032403145520976074,0.017163159679694517,0.21637249863803357
13244,0.19082385983143665,12.606789189189316,0.0033103404982697984,0.017347623621039695,0.21869783392384845
13245,0.19061156187854267,12.606556456839037,0.0033029788656161363,0.017328323807140243,0.21845049237710146
13246,0.19032476586107133,12.606577144159351,0.0032930469545519657,0.017302251441915575,0.21812216757015107
13247,0.1889226519979148,12.606759020180993,0.0032447062216295658,0.017174786545264983,0.21651839519920246
13248,0.18921073988936341,12.607186127141484,0.0032546094626800305,0.017200976353578493,0.21685591045812347
13249,0.19109170836426803,12.607630904520363,0.0033196400914158601,0.01737197348766073,0.21901942981553982
13250,0.19113390958002299,12.608106281894033,0.0033211064901222183,0.017375809961820272,0.21907605873262306
13251,0.1904350057716831,12.608004138250921,0.0032968628566600881,0.01731227325197119,0.21827321280338349
13252,0.18932786979436136,12.607353349644271,0.0032586402073518776,0.017211624526760123,0.21699303213026874
13253,0.18968916387645876,12.607083121527012,0.003271088990195457,0.017244469443314432,0.21740245965849769
13254,0.19205587695753049,12.606981408870569,0.0033532236249023714,0.017459625177957318,0.22011317002435637
13255,0.1923728167005293,12.607202073616879,0.0033643000550268587,0.017488437881866301,0.2204802703285848
13256,0.19168597038239948,12.607407222873301,0.0033403192037674665,0.017425997307490861,0.219696644320231
13257,0.19011548228076028,12.607799419981205,0.0032858087820769157,0.017283225661887298,0.21790344247534696
13258,0.18990705994978824,12.608119642454884,0.0032786083107974968,0.017264278177253477,0.21767008479943478
13259,0.19209161880355363,12.607900270665731,0.0033544718195063421,0.017462874436686694,0.22017017933690386
13260,0.19177252593724295,12.607917079113363,0.0033433365185773197,0.017433865994294813,0.21980473682444324
13261,0.19172429597632576,12.608220493139791,0.0033416550606925237,0.017429481452393251,0.21975474523286448
13262,0.19022658344067619,12.608604070530435,0.0032896502770465947,0.017293325767334198,0.21804469766301884
13263,0.19047677636286059,12.608479946610293,0.003298309303053382,0.01731607057844187,0.21832932864237284
13264,0.19253085594741984,12.607996380506426,0.0033698300447132846,0.017502805086129076,0.22067530317462489
13265,0.19272894328678589,12.60875620852944,0.003376767780040103,0.017520813026071443,0.2209156600209618
13266,0.19285167131225525,12.609396653476553,0.0033810697389027393,0.017531970119295932,0.22106756535110106
13267,0.19037213457266144,12.608677338121263,0.0032946863292501378,0.017306557688423766,0.21821280172691707
13268,0.19031184712158353,12.608478222667525,0.0032925999231662711,0.017301077011053049,0.2181402527225561
13269,0.19150080178258511,12.609480695714135,0.0033338688257611771,0.017409163798416828,0.21952051484466234
13270,0.19242061603677801,12.609340625318623,0.0033659721341793777,0.01749278327607073,0.22057246281285281
13271,0.19336971276722678,12.60923546477502,0.0033992587105163442,0.017579064797020618,0.22165856727617045
13272,0.19047892948607067,12.608907915541781,0.003298383870741771,0.017316266316915515,0.21833920743098556
13273,0.19099740156572556,12.60886007611446,0.0033163643095326383,0.017363400142338687,0.21893268284033443
13274,0.19290463814435607,12.608657081788161,0.0033829272197822692,0.017536785285850551,0.22111531198623799
13275,0.19359536008430528,12.608722591634177,0.0034071966769247115,0.017599578189482299,0.22190819912095758
13276,0.19379560054692027,12.608974718346346,0.0034142486173946805,0.017617781867901843,0.222142166165715
13277,0.19190042145852373,12.609320799969989,0.0033477974323599126,0.017445492859865793,0.21997581598363369
13278,0.19182893776650695,12.608850594426748,0.0033453037604205815,0.017438994342409721,0.21988567418049751
13279,0.19245506600886761,12.609180729574408,0.003367177493861599,0.017495915091715237,0.22060915542072584
13280,0.19366641315169367,12.609327264757461,0.003409698143912955,0.017606037559244878,0.22200028942013034
13281,0.19402340098722451,12.608932481734787,0.0034222800118772104,0.017638490998838591,0.22240254208404259
13282,0.19208731255698985,12.608955754969866,0.0033543214223060651,0.017462482959726352,0.22018367501110478
13283,0.19169975037124928,12.609423805584486,0.0033407994811272077,0.017427250033749935,0.21974758144143947
13284,0.19303597866285829,12.60899626763783,0.0033875353689388622,0.017548725332987118,0.22127181222543599
13285,0.19415086588390468,12.609862118175826,0.0034267780657699946,0.017650078716718608,0.22256505899277138
13286,0.19399024288910929,12.609516898523317,0.0034211103941977836,0.017635476626282662,0.22237484053262421
13287,0.19252439657759929,12.60917555774434,0.0033696039343244296,0.017502217870690843,0.22068853778143119
13288,0.19232286424102185,12.609422081640801,0.0033625531008973199,0.017483896749183804,0.22046183374228609
13289,0.1935234457676146,12.609816433677432,0.0034046658237973514,0.017593040524328599,0.22184501152203182
13290,0.19432440761819961,12.609824622408221,0.0034329068541967449,0.017665855238018145,0.22276333635626047
13291,0.19447727936922204,12.609812554804785,0.0034383101991685848,0.017679752669929275,0.2229383671831176
13292,0.1938950748412494,12.60978497171163,0.0034177545497903372,0.017626824985568126,0.22227047280200807
13293,0.19272033079375464,12.609875047750887,0.0033764659910231103,0.017520030072159513,0.22092539004276943
13294,0.19344851707836611,12.609201847879907,0.0034020298872562637,0.01758622882530601,0.22174830900128742
13295,0.19427962265451426,12.609373380241912,0.0034313247071618594,0.017661783877683114,0.22270402747484325
13296,0.19398464476865163,12.60950655486371,0.003420912946001815,0.017634967706241057,0.22236824088665647
13297,0.19262214837334646,12.610140966009592,0.003373026549451227,0.01751110439757695,0.22081749492395583
13298,0.19193271830735167,12.610088816723721,0.0033489243960772006,0.017448428937031971,0.22002623860826542
13299,0.19332363592961782,12.610071146304596,0.0033976389280952202,0.017574875993601621,0.22162043666679712
13300,0.19440062818140283,12.609816433677604,0.0034356003852112761,0.017672784380127531,0.222850566905373
13301,0.19428608202424894,12.610005636457988,0.0034315528789393801,0.017662371093113541,0.22272259903737437
13302,0.19291971000708388,12.610105194185484,0.0033834558644743038,0.017538155455189445,0.22115798520191687
13303,0.19268889519423829,12.610025892792194,0.0033753645755614679,0.0175171722903853,0.22089199615026056
13304,0.19325215223757686,12.610136225165379,0.0033951267585868709,0.01756837747614335,0.22153963322929479
13305,0.19447986311716101,12.610111227987034,0.0034384015598245164,0.017679987556105545,0.22294660959191759
13306,0.1947980947341055,12.610161653329525,0.0034496634283670492,0.017708917703100499,0.22331231494160633
13307,0.19387828047987013,12.610175013890281,0.0034171625128937445,0.017625298225442738,0.22225809529484275
13308,0.19282109696204824,12.610577123672552,0.0033799977666952373,0.017529190632913475,0.22105321039191389
13309,0.19356091011223675,12.610439208205893,0.0034059841748615813,0.017596446373839704,0.22189891727776062
13310,0.19593580506167446,12.610833560243288,0.0034900763368333181,0.017812345914697679,0.22462852964773192
13311,0.19662911074950859,12.610840456016634,0.0035148188358311377,0.017875373704500781,0.22542348587913438
13312,0.19523604000399922,12.61095035740431,0.0034651919378584708,0.017748730909454474,0.22382836440605783
13313,0.19434034073025167,12.61124816861477,0.003433469821377301,0.017667303702750152,0.22280675146566881
13314,0.19448287748971124,12.610944754588527,0.003438508148788912,0.01768026158997375,0.22296480215783243
13315,0.19637719532879683,12.61089001938717,0.0035058184404731293,0.017852472302617894,0.2251355647824699
13316,0.19634662097855451,12.610898208118394,0.0035047268699723768,0.017849692816232228,0.22510065915168678
13317,0.19535747615553598,12.610505580024366,0.0034695039536237096,0.017759770559594181,0.22395968574171485
13318,0.19466244796908519,12.610544368749226,0.0034448607863015275,0.017696586179007743,0.22316358518577148
13319,0.19531226056725168,12.610389213849292,0.0034678981025354559,0.017755660051568336,0.2239057839990721
13320,0.19719882716261783,12.610332323719378,0.0035352161303920018,0.017927166105692529,0.22606752221530096
13321,0.19713466408960931,12.611129647510294,0.0035329159805202819,0.01792133309905539,0.226008255168405
13322,0.19631001788322328,12.61129902494314,0.0035034202837555856,0.017846365262111207,0.22506584882884217
13323,0.19562747781164685,12.610822354611566,0.0034791009159042168,0.017784316164695169,0.22427485185121768
13324,0.19616145237872956,12.610464636370036,0.0034981195817575081,0.017832859307157233,0.22488064165826857
13325,0.19796663091507949,12.610944323602178,0.0035627988141697553,0.01799696644682541,0.22695874185465173
13326,0.19816170388189169,12.61134815732815,0.0035698237168522301,0.018014700352899246,0.22718965810035466
13327,0.19767811239897987,12.61146969533328,0.0035524214656021558,0.01797073749081635,0.22663741126822004
